,Fecha,Hora,Precio_Zonal,Componente_Congestion,Componente_Energia,Componente_Perdidas,Zona_de_Carga,Mercado,Dia_de_la_semana,Festivo
26578,2020-08-09,11,479.56,-45.11,519.65,5.02,CELAYA,MTR,Domingo,
26579,2020-08-09,12,479.19,-36.84,511.34,4.69,CELAYA,MTR,Domingo,
26580,2020-08-09,13,476.55,-31.03,501.68,5.91,CELAYA,MTR,Domingo,
26581,2020-08-09,14,492.11,-16.74,504.16,4.68,CELAYA,MTR,Domingo,
26582,2020-08-09,15,483.48,0.66,478.57,4.25,CELAYA,MTR,Domingo,
26583,2020-08-09,16,480.06,1.03,474.27,4.76,CELAYA,MTR,Domingo,
26584,2020-08-09,17,483.25,-0.16,477.82,5.59,CELAYA,MTR,Domingo,
26585,2020-08-09,18,485.45,-0.19,479.54,6.11,CELAYA,MTR,Domingo,
26586,2020-08-09,19,484.94,0.2,479.03,5.7,CELAYA,MTR,Domingo,
26587,2020-08-09,20,499.72,0.02,494.16,5.53,CELAYA,MTR,Domingo,
26588,2020-08-09,21,571.94,0,564.31,7.63,CELAYA,MTR,Domingo,
26589,2020-08-09,22,632.78,0,624.55,8.22,CELAYA,MTR,Domingo,
26590,2020-08-09,23,762.42,0,753.64,8.79,CELAYA,MTR,Domingo,
26591,2020-08-09,24,639.25,0,632.95,6.3,CELAYA,MTR,Domingo,
26592,2020-08-10,1,621.8,0.22,613.48,8.1,CELAYA,MTR,Lunes,
26593,2020-08-10,2,550.84,0.02,545.45,5.37,CELAYA,MTR,Lunes,
26594,2020-08-10,3,545.87,1.34,539.56,4.97,CELAYA,MTR,Lunes,
26595,2020-08-10,4,555.4,1.67,549.18,4.56,CELAYA,MTR,Lunes,
26596,2020-08-10,5,561.85,1.03,555.42,5.4,CELAYA,MTR,Lunes,
26597,2020-08-10,6,559.02,0.05,552.66,6.31,CELAYA,MTR,Lunes,
26598,2020-08-10,7,552.53,0,545.22,7.31,CELAYA,MTR,Lunes,
26599,2020-08-10,8,573.58,0,564.68,8.9,CELAYA,MTR,Lunes,
26600,2020-08-10,9,583.77,0,573.3,10.47,CELAYA,MTR,Lunes,
26601,2020-08-10,10,631.43,0,619.82,11.62,CELAYA,MTR,Lunes,
26602,2020-08-10,11,654.87,0,642.98,11.89,CELAYA,MTR,Lunes,
26603,2020-08-10,12,659.3,0,647.89,11.42,CELAYA,MTR,Lunes,
26604,2020-08-10,13,665.23,0,652.21,13.02,CELAYA,MTR,Lunes,
26605,2020-08-10,14,666.73,0,652.65,14.08,CELAYA,MTR,Lunes,
26606,2020-08-10,15,672.38,0,658,14.38,CELAYA,MTR,Lunes,
26607,2020-08-10,16,634.53,0,623.6,10.93,CELAYA,MTR,Lunes,
26608,2020-08-10,17,650.21,0,639.48,10.73,CELAYA,MTR,Lunes,
26609,2020-08-10,18,656.16,0,645.92,10.24,CELAYA,MTR,Lunes,
26610,2020-08-10,19,658.9,0,648.73,10.17,CELAYA,MTR,Lunes,
26611,2020-08-10,20,675.78,0,667.31,8.47,CELAYA,MTR,Lunes,
26612,2020-08-10,21,646.64,0,639.32,7.32,CELAYA,MTR,Lunes,
26613,2020-08-10,22,664.31,0,655.54,8.77,CELAYA,MTR,Lunes,
26614,2020-08-10,23,661.61,0,652.58,9.03,CELAYA,MTR,Lunes,
26615,2020-08-10,24,649.24,0,639.01,10.22,CELAYA,MTR,Lunes,
26616,2020-08-11,1,637.13,0,625.22,11.91,CELAYA,MTR,Martes,
26617,2020-08-11,2,618.24,0,607.52,10.72,CELAYA,MTR,Martes,
26618,2020-08-11,3,613.67,0,603.91,9.76,CELAYA,MTR,Martes,
26619,2020-08-11,4,584.93,0,575.85,9.08,CELAYA,MTR,Martes,
26620,2020-08-11,5,566.32,0,557.24,9.08,CELAYA,MTR,Martes,
26621,2020-08-11,6,584.88,0,576.77,8.12,CELAYA,MTR,Martes,
26622,2020-08-11,7,587.18,0.08,578.22,8.87,CELAYA,MTR,Martes,
26623,2020-08-11,8,606.83,0,595.98,10.85,CELAYA,MTR,Martes,
26624,2020-08-11,9,640.65,0,628.78,11.87,CELAYA,MTR,Martes,
26625,2020-08-11,10,624.43,0.1,613.47,10.86,CELAYA,MTR,Martes,
26626,2020-08-11,11,629.63,0.13,619.89,9.6,CELAYA,MTR,Martes,
26627,2020-08-11,12,592.08,0.08,582.34,9.66,CELAYA,MTR,Martes,
26628,2020-08-11,13,603.18,0,594.83,8.35,CELAYA,MTR,Martes,
26629,2020-08-11,14,610.48,0,602.09,8.39,CELAYA,MTR,Martes,
26630,2020-08-11,15,618.68,0,609.62,9.05,CELAYA,MTR,Martes,
26631,2020-08-11,16,613.54,0,604.94,8.6,CELAYA,MTR,Martes,
26632,2020-08-11,17,614.27,0,605.56,8.7,CELAYA,MTR,Martes,
26633,2020-08-11,18,627.84,0.98,618.66,8.2,CELAYA,MTR,Martes,
26634,2020-08-11,19,608.43,0.59,601.2,6.63,CELAYA,MTR,Martes,
26635,2020-08-11,20,592.41,0,586.54,5.87,CELAYA,MTR,Martes,
26636,2020-08-11,21,698.17,0,690.51,7.66,CELAYA,MTR,Martes,
26637,2020-08-11,22,692.82,0,685.06,7.76,CELAYA,MTR,Martes,
26638,2020-08-11,23,709.34,0,700.62,8.72,CELAYA,MTR,Martes,
26639,2020-08-11,24,642.39,0,632.96,9.43,CELAYA,MTR,Martes,
26640,2020-08-12,1,678.07,0,668.39,9.68,CELAYA,MTR,Miercoles,
26641,2020-08-12,2,657.02,0,647.69,9.33,CELAYA,MTR,Miercoles,
26642,2020-08-12,3,651.09,0,641.75,9.35,CELAYA,MTR,Miercoles,
26643,2020-08-12,4,636.24,0,625.45,10.79,CELAYA,MTR,Miercoles,
26644,2020-08-12,5,643.35,0,632.64,10.71,CELAYA,MTR,Miercoles,
26645,2020-08-12,6,637.47,0.12,626.51,10.85,CELAYA,MTR,Miercoles,
26646,2020-08-12,7,630.9,0.11,620.43,10.35,CELAYA,MTR,Miercoles,
26647,2020-08-12,8,640.51,0.09,629.24,11.18,CELAYA,MTR,Miercoles,
26648,2020-08-12,9,615.48,0,605.17,10.31,CELAYA,MTR,Miercoles,
26649,2020-08-12,10,626.7,22.08,595.43,9.19,CELAYA,MTR,Miercoles,
26650,2020-08-12,11,598.99,31.33,559.74,7.92,CELAYA,MTR,Miercoles,
26651,2020-08-12,12,616.46,5.01,602.89,8.56,CELAYA,MTR,Miercoles,
26652,2020-08-12,13,614.32,0,604.67,9.65,CELAYA,MTR,Miercoles,
26653,2020-08-12,14,632.6,0.45,621.47,10.68,CELAYA,MTR,Miercoles,
26654,2020-08-12,15,629.08,4.55,614.56,9.97,CELAYA,MTR,Miercoles,
26655,2020-08-12,16,615.25,15.75,591.17,8.32,CELAYA,MTR,Miercoles,
26656,2020-08-12,17,637.54,0,627.9,9.64,CELAYA,MTR,Miercoles,
26657,2020-08-12,18,635.01,0,626.57,8.44,CELAYA,MTR,Miercoles,
26658,2020-08-12,19,628.66,0,619.34,9.32,CELAYA,MTR,Miercoles,
26659,2020-08-12,20,641.12,0,633.19,7.93,CELAYA,MTR,Miercoles,
26660,2020-08-12,21,655.3,0,648.32,6.98,CELAYA,MTR,Miercoles,
26661,2020-08-12,22,638.89,0,630.57,8.32,CELAYA,MTR,Miercoles,
26662,2020-08-12,23,639.01,0,630.04,8.97,CELAYA,MTR,Miercoles,
26663,2020-08-12,24,635.76,0,625.38,10.39,CELAYA,MTR,Miercoles,
26664,2020-08-13,1,565.63,0,557.96,7.67,CELAYA,MTR,Jueves,
26665,2020-08-13,2,543.65,0,536.4,7.24,CELAYA,MTR,Jueves,
26666,2020-08-13,3,527.54,0,519.97,7.57,CELAYA,MTR,Jueves,
26667,2020-08-13,4,514.88,0,507.58,7.3,CELAYA,MTR,Jueves,
26668,2020-08-13,5,535.35,0,527.05,8.3,CELAYA,MTR,Jueves,
26669,2020-08-13,6,535.9,0,527.06,8.84,CELAYA,MTR,Jueves,
26670,2020-08-13,7,541.48,0,532.49,9,CELAYA,MTR,Jueves,
26671,2020-08-13,8,550.95,0,542.31,8.64,CELAYA,MTR,Jueves,
26672,2020-08-13,9,580.4,-0.72,571.37,9.75,CELAYA,MTR,Jueves,
26673,2020-08-13,10,574.31,-0.26,565.44,9.14,CELAYA,MTR,Jueves,
26674,2020-08-13,11,554.93,0,546.45,8.48,CELAYA,MTR,Jueves,
26675,2020-08-13,12,560.71,-0.15,552.02,8.84,CELAYA,MTR,Jueves,
26676,2020-08-13,13,559.84,0,551.19,8.65,CELAYA,MTR,Jueves,
26677,2020-08-13,14,555.24,0.11,546.18,8.96,CELAYA,MTR,Jueves,
26678,2020-08-13,15,558.12,0,549.69,8.43,CELAYA,MTR,Jueves,
26679,2020-08-13,16,567.05,-0.09,558.78,8.36,CELAYA,MTR,Jueves,
26680,2020-08-13,17,560.44,0,551.21,9.23,CELAYA,MTR,Jueves,
26681,2020-08-13,18,570.51,0,561.04,9.47,CELAYA,MTR,Jueves,
26682,2020-08-13,19,564.66,0,556.4,8.26,CELAYA,MTR,Jueves,
26683,2020-08-13,20,573.56,0,566.59,6.97,CELAYA,MTR,Jueves,
26684,2020-08-13,21,565.01,0,558.51,6.49,CELAYA,MTR,Jueves,
26685,2020-08-13,22,570.2,0,562.9,7.3,CELAYA,MTR,Jueves,
26686,2020-08-13,23,584.83,0,577.64,7.19,CELAYA,MTR,Jueves,
26687,2020-08-13,24,588.36,0,579.04,9.32,CELAYA,MTR,Jueves,
26688,2020-08-14,1,569.59,-9.89,570.69,8.79,CELAYA,MTR,Viernes,
26689,2020-08-14,2,574.77,-9.75,574.81,9.7,CELAYA,MTR,Viernes,
26690,2020-08-14,3,581.45,-10.55,582.17,9.84,CELAYA,MTR,Viernes,
26691,2020-08-14,4,558.9,-9.18,559.22,8.86,CELAYA,MTR,Viernes,
26692,2020-08-14,5,553.59,-8.67,553.88,8.38,CELAYA,MTR,Viernes,
26693,2020-08-14,6,552.8,-8.56,552.64,8.72,CELAYA,MTR,Viernes,
26694,2020-08-14,7,552.66,-8.47,551.9,9.23,CELAYA,MTR,Viernes,
26695,2020-08-14,8,563.91,0,553.12,10.79,CELAYA,MTR,Viernes,
26696,2020-08-14,9,562.55,0,551.07,11.49,CELAYA,MTR,Viernes,
26697,2020-08-14,10,560.98,0,549.93,11.05,CELAYA,MTR,Viernes,
26698,2020-08-14,11,569.56,0,558.87,10.69,CELAYA,MTR,Viernes,
26699,2020-08-14,12,564.91,0,554.87,10.04,CELAYA,MTR,Viernes,
26700,2020-08-14,13,560.85,0,551.15,9.7,CELAYA,MTR,Viernes,
26701,2020-08-14,14,580.88,0.48,569.55,10.85,CELAYA,MTR,Viernes,
26702,2020-08-14,15,578.21,0.13,567.82,10.26,CELAYA,MTR,Viernes,
26703,2020-08-14,16,589.09,0,579.03,10.07,CELAYA,MTR,Viernes,
26704,2020-08-14,17,575.52,0,566.06,9.45,CELAYA,MTR,Viernes,
26705,2020-08-14,18,568.37,-6.49,566.23,8.63,CELAYA,MTR,Viernes,
26706,2020-08-14,19,567.2,-11.68,571.1,7.78,CELAYA,MTR,Viernes,
26707,2020-08-14,20,583.05,0,575.88,7.18,CELAYA,MTR,Viernes,
26708,2020-08-14,21,592.98,0,585.64,7.34,CELAYA,MTR,Viernes,
26709,2020-08-14,22,599.78,-19.25,611.48,7.55,CELAYA,MTR,Viernes,
26710,2020-08-14,23,678.16,-25,694.29,8.87,CELAYA,MTR,Viernes,
26711,2020-08-14,24,605.14,-13.87,609.69,9.33,CELAYA,MTR,Viernes,
26712,2020-08-08,1,587.62,0,570.54,17.08,CIENEGA,MTR,Sabado,
26713,2020-08-08,2,574.84,0,557.73,17.12,CIENEGA,MTR,Sabado,
26714,2020-08-08,3,580.99,0,560.1,20.89,CIENEGA,MTR,Sabado,
26715,2020-08-08,4,580.82,1.1,550.83,28.9,CIENEGA,MTR,Sabado,
26716,2020-08-08,5,573.61,0,546.79,26.82,CIENEGA,MTR,Sabado,
26717,2020-08-08,6,609.31,0,584.77,24.54,CIENEGA,MTR,Sabado,
26718,2020-08-08,7,606.33,0,582.38,23.95,CIENEGA,MTR,Sabado,
26719,2020-08-08,8,599.3,0,577.16,22.15,CIENEGA,MTR,Sabado,
26720,2020-08-08,9,660.68,47.83,587.21,25.64,CIENEGA,MTR,Sabado,
26721,2020-08-08,10,672.44,35.91,618.38,18.14,CIENEGA,MTR,Sabado,
26722,2020-08-08,11,669.23,44.31,607.68,17.24,CIENEGA,MTR,Sabado,
26723,2020-08-08,12,684.78,52.23,610.28,22.28,CIENEGA,MTR,Sabado,
26724,2020-08-08,13,695.49,51.81,619.82,23.86,CIENEGA,MTR,Sabado,
26725,2020-08-08,14,737.62,74.48,633.91,29.24,CIENEGA,MTR,Sabado,
26726,2020-08-08,15,727.99,78.61,622.43,26.95,CIENEGA,MTR,Sabado,
26727,2020-08-08,16,658.39,52.57,582.23,23.59,CIENEGA,MTR,Sabado,
26728,2020-08-08,17,671.4,55.43,589.85,26.12,CIENEGA,MTR,Sabado,
26729,2020-08-08,18,659.64,53.27,587.61,18.76,CIENEGA,MTR,Sabado,
26730,2020-08-08,19,674.36,55.03,600.11,19.22,CIENEGA,MTR,Sabado,
26731,2020-08-08,20,644.86,36.17,591.77,16.92,CIENEGA,MTR,Sabado,
26732,2020-08-08,21,586.99,0,568.84,18.15,CIENEGA,MTR,Sabado,
26733,2020-08-08,22,584.92,0,568.2,16.72,CIENEGA,MTR,Sabado,
26734,2020-08-08,23,580.85,0.84,559.41,20.61,CIENEGA,MTR,Sabado,
26735,2020-08-08,24,644.85,45.62,576.67,22.56,CIENEGA,MTR,Sabado,
26736,2020-08-09,1,680.84,-24.67,681.1,24.41,CIENEGA,MTR,Domingo,
26737,2020-08-09,2,828.95,34.33,759.29,35.33,CIENEGA,MTR,Domingo,
26738,2020-08-09,3,800.01,39.12,722.39,38.5,CIENEGA,MTR,Domingo,
26739,2020-08-09,4,803.61,-46.33,806.13,43.81,CIENEGA,MTR,Domingo,
26740,2020-08-09,5,656.79,-12.32,638.55,30.56,CIENEGA,MTR,Domingo,
26741,2020-08-09,6,834.04,51.67,740.15,42.22,CIENEGA,MTR,Domingo,
26742,2020-08-09,7,759.46,60.43,657.44,41.59,CIENEGA,MTR,Domingo,
26743,2020-08-09,8,603.49,45.62,535.05,22.81,CIENEGA,MTR,Domingo,
26744,2020-08-09,9,560.62,31.19,514.52,14.91,CIENEGA,MTR,Domingo,
26745,2020-08-09,10,523.12,-0.42,511.93,11.61,CIENEGA,MTR,Domingo,
26746,2020-08-09,11,490.05,-44.83,519.65,15.23,CIENEGA,MTR,Domingo,
26747,2020-08-09,12,494.19,-32.01,511.34,14.86,CIENEGA,MTR,Domingo,
26748,2020-08-09,13,495.03,-21.57,501.68,14.92,CIENEGA,MTR,Domingo,
26749,2020-08-09,14,532.34,17.68,504.16,10.49,CIENEGA,MTR,Domingo,
26750,2020-08-09,15,523.37,34.92,478.57,9.88,CIENEGA,MTR,Domingo,
26751,2020-08-09,16,523.4,35.89,474.27,13.24,CIENEGA,MTR,Domingo,
26752,2020-08-09,17,510.41,15.17,477.82,17.42,CIENEGA,MTR,Domingo,
26753,2020-08-09,18,505.21,6.99,479.54,18.68,CIENEGA,MTR,Domingo,
26754,2020-08-09,19,504.1,5.31,479.03,19.76,CIENEGA,MTR,Domingo,
26755,2020-08-09,20,516.06,0.63,494.16,21.28,CIENEGA,MTR,Domingo,
26756,2020-08-09,21,593.22,0,564.31,28.91,CIENEGA,MTR,Domingo,
26757,2020-08-09,22,654.05,0,624.55,29.5,CIENEGA,MTR,Domingo,
26758,2020-08-09,23,781.4,0,753.64,27.76,CIENEGA,MTR,Domingo,
26759,2020-08-09,24,656.65,0,632.95,23.71,CIENEGA,MTR,Domingo,
26760,2020-08-10,1,648.86,5.52,613.48,29.86,CIENEGA,MTR,Lunes,
26761,2020-08-10,2,566.44,0.58,545.45,20.41,CIENEGA,MTR,Lunes,
26762,2020-08-10,3,586.32,32.45,539.56,14.31,CIENEGA,MTR,Lunes,
26763,2020-08-10,4,608.75,41.65,549.18,17.92,CIENEGA,MTR,Lunes,
26764,2020-08-10,5,599.92,25.29,555.42,19.21,CIENEGA,MTR,Lunes,
26765,2020-08-10,6,572.8,1.11,552.66,19.04,CIENEGA,MTR,Lunes,
26766,2020-08-10,7,567.31,0,545.22,22.1,CIENEGA,MTR,Lunes,
26767,2020-08-10,8,587.27,0,564.68,22.59,CIENEGA,MTR,Lunes,
26768,2020-08-10,9,596.85,0,573.3,23.55,CIENEGA,MTR,Lunes,
26769,2020-08-10,10,645.89,0,619.82,26.08,CIENEGA,MTR,Lunes,
26770,2020-08-10,11,671.5,0,642.98,28.52,CIENEGA,MTR,Lunes,
26771,2020-08-10,12,677.03,0,647.89,29.15,CIENEGA,MTR,Lunes,
26772,2020-08-10,13,685.14,0,652.21,32.93,CIENEGA,MTR,Lunes,
26773,2020-08-10,14,688.36,0,652.65,35.71,CIENEGA,MTR,Lunes,
26774,2020-08-10,15,690,0,658,32,CIENEGA,MTR,Lunes,
26775,2020-08-10,16,644.59,0,623.6,20.99,CIENEGA,MTR,Lunes,
26776,2020-08-10,17,654.01,0,639.48,14.53,CIENEGA,MTR,Lunes,
26777,2020-08-10,18,661.3,0,645.92,15.38,CIENEGA,MTR,Lunes,
26778,2020-08-10,19,669.4,0,648.73,20.67,CIENEGA,MTR,Lunes,
26779,2020-08-10,20,690.03,0,667.31,22.71,CIENEGA,MTR,Lunes,
26780,2020-08-10,21,655.41,0,639.32,16.09,CIENEGA,MTR,Lunes,
26781,2020-08-10,22,674.87,0,655.54,19.32,CIENEGA,MTR,Lunes,
26782,2020-08-10,23,672.36,0,652.58,19.77,CIENEGA,MTR,Lunes,
26783,2020-08-10,24,658.29,0,639.01,19.28,CIENEGA,MTR,Lunes,
26784,2020-08-11,1,648.73,0,625.22,23.51,CIENEGA,MTR,Martes,
26785,2020-08-11,2,632.92,0,607.52,25.4,CIENEGA,MTR,Martes,
26786,2020-08-11,3,627.88,0,603.91,23.97,CIENEGA,MTR,Martes,
26787,2020-08-11,4,595.77,0,575.85,19.92,CIENEGA,MTR,Martes,
26788,2020-08-11,5,577.77,0,557.24,20.53,CIENEGA,MTR,Martes,
26789,2020-08-11,6,596.18,0,576.77,19.42,CIENEGA,MTR,Martes,
26790,2020-08-11,7,599.37,0.28,578.22,20.86,CIENEGA,MTR,Martes,
26791,2020-08-11,8,619.45,0,595.98,23.47,CIENEGA,MTR,Martes,
26792,2020-08-11,9,653.8,0,628.78,25.01,CIENEGA,MTR,Martes,
26793,2020-08-11,10,637.64,1.23,613.47,22.94,CIENEGA,MTR,Martes,
26794,2020-08-11,11,645.13,1.7,619.89,23.54,CIENEGA,MTR,Martes,
26795,2020-08-11,12,604.74,0.99,582.34,21.42,CIENEGA,MTR,Martes,
26796,2020-08-11,13,617.22,0,594.83,22.38,CIENEGA,MTR,Martes,
26797,2020-08-11,14,626.77,0,602.09,24.68,CIENEGA,MTR,Martes,
26798,2020-08-11,15,636.13,0,609.62,26.51,CIENEGA,MTR,Martes,
26799,2020-08-11,16,629.43,0,604.94,24.5,CIENEGA,MTR,Martes,
26800,2020-08-11,17,630,0,605.56,24.44,CIENEGA,MTR,Martes,
26801,2020-08-11,18,664.88,22.31,618.66,23.92,CIENEGA,MTR,Martes,
26802,2020-08-11,19,635.89,13.96,601.2,20.73,CIENEGA,MTR,Martes,
26803,2020-08-11,20,605.71,0,586.54,19.16,CIENEGA,MTR,Martes,
26804,2020-08-11,21,707.94,0,690.51,17.43,CIENEGA,MTR,Martes,
26805,2020-08-11,22,698.14,0,685.06,13.08,CIENEGA,MTR,Martes,
26806,2020-08-11,23,715.39,0,700.62,14.77,CIENEGA,MTR,Martes,
26807,2020-08-11,24,645.16,0,632.96,12.2,CIENEGA,MTR,Martes,
26808,2020-08-12,1,680.76,0,668.39,12.37,CIENEGA,MTR,Miercoles,
26809,2020-08-12,2,661.39,0,647.69,13.71,CIENEGA,MTR,Miercoles,
26810,2020-08-12,3,662.03,0,641.75,20.28,CIENEGA,MTR,Miercoles,
26811,2020-08-12,4,650.38,0,625.45,24.93,CIENEGA,MTR,Miercoles,
26812,2020-08-12,5,658.63,0,632.64,25.99,CIENEGA,MTR,Miercoles,
26813,2020-08-12,6,652.6,0.42,626.51,25.68,CIENEGA,MTR,Miercoles,
26814,2020-08-12,7,643.7,0.39,620.43,22.88,CIENEGA,MTR,Miercoles,
26815,2020-08-12,8,651.96,-0.04,629.24,22.77,CIENEGA,MTR,Miercoles,
26816,2020-08-12,9,623.93,0,605.17,18.76,CIENEGA,MTR,Miercoles,
26817,2020-08-12,10,668.39,56.26,595.43,16.7,CIENEGA,MTR,Miercoles,
26818,2020-08-12,11,654.55,78.7,559.74,16.12,CIENEGA,MTR,Miercoles,
26819,2020-08-12,12,634.35,12.6,602.89,18.86,CIENEGA,MTR,Miercoles,
26820,2020-08-12,13,625.37,0,604.67,20.7,CIENEGA,MTR,Miercoles,
26821,2020-08-12,14,646.31,1.14,621.47,23.7,CIENEGA,MTR,Miercoles,
26822,2020-08-12,15,647.44,11.46,614.56,21.43,CIENEGA,MTR,Miercoles,
26823,2020-08-12,16,646.78,39.76,591.17,15.85,CIENEGA,MTR,Miercoles,
26824,2020-08-12,17,647.2,0,627.9,19.3,CIENEGA,MTR,Miercoles,
26825,2020-08-12,18,646.81,0,626.57,20.24,CIENEGA,MTR,Miercoles,
26826,2020-08-12,19,638.46,0,619.34,19.12,CIENEGA,MTR,Miercoles,
26827,2020-08-12,20,651.53,0,633.19,18.34,CIENEGA,MTR,Miercoles,
26828,2020-08-12,21,659.9,0,648.32,11.58,CIENEGA,MTR,Miercoles,
26829,2020-08-12,22,646.67,0,630.57,16.1,CIENEGA,MTR,Miercoles,
26830,2020-08-12,23,647.9,0,630.04,17.86,CIENEGA,MTR,Miercoles,
26831,2020-08-12,24,641.13,0,625.38,15.75,CIENEGA,MTR,Miercoles,
26832,2020-08-13,1,569.42,0,557.96,11.47,CIENEGA,MTR,Jueves,
26833,2020-08-13,2,549.11,0,536.4,12.71,CIENEGA,MTR,Jueves,
26834,2020-08-13,3,533.41,0,519.97,13.44,CIENEGA,MTR,Jueves,
26835,2020-08-13,4,521.77,0,507.58,14.19,CIENEGA,MTR,Jueves,
26836,2020-08-13,5,546.94,0,527.05,19.89,CIENEGA,MTR,Jueves,
26837,2020-08-13,6,546.57,0,527.06,19.51,CIENEGA,MTR,Jueves,
26838,2020-08-13,7,552.84,0,532.49,20.35,CIENEGA,MTR,Jueves,
26839,2020-08-13,8,562.22,0,542.31,19.91,CIENEGA,MTR,Jueves,
26840,2020-08-13,9,588.85,-2.11,571.37,19.58,CIENEGA,MTR,Jueves,
26841,2020-08-13,10,583.47,-0.77,565.44,18.8,CIENEGA,MTR,Jueves,
26842,2020-08-13,11,567.31,0,546.45,20.86,CIENEGA,MTR,Jueves,
26843,2020-08-13,12,573.02,-0.39,552.02,21.39,CIENEGA,MTR,Jueves,
26844,2020-08-13,13,573.46,0,551.19,22.28,CIENEGA,MTR,Jueves,
26845,2020-08-13,14,567.97,1.33,546.18,20.46,CIENEGA,MTR,Jueves,
26846,2020-08-13,15,568.55,0,549.69,18.86,CIENEGA,MTR,Jueves,
26847,2020-08-13,16,581.23,-0.19,558.78,22.65,CIENEGA,MTR,Jueves,
26848,2020-08-13,17,575.65,0,551.21,24.44,CIENEGA,MTR,Jueves,
26849,2020-08-13,18,582.01,0,561.04,20.97,CIENEGA,MTR,Jueves,
26850,2020-08-13,19,575.3,0,556.4,18.89,CIENEGA,MTR,Jueves,
26851,2020-08-13,20,586.68,0,566.59,20.09,CIENEGA,MTR,Jueves,
26852,2020-08-13,21,569.7,0,558.51,11.19,CIENEGA,MTR,Jueves,
26853,2020-08-13,22,576.22,0,562.9,13.32,CIENEGA,MTR,Jueves,
26854,2020-08-13,23,590.72,0,577.64,13.08,CIENEGA,MTR,Jueves,
26855,2020-08-13,24,590.52,0,579.04,11.48,CIENEGA,MTR,Jueves,
26856,2020-08-14,1,572.51,-12.36,570.69,14.18,CIENEGA,MTR,Viernes,
26857,2020-08-14,2,581.1,-12.69,574.81,18.99,CIENEGA,MTR,Viernes,
26858,2020-08-14,3,592.41,-13.33,582.17,23.58,CIENEGA,MTR,Viernes,
26859,2020-08-14,4,570.54,-11.26,559.22,22.58,CIENEGA,MTR,Viernes,
26860,2020-08-14,5,564.04,-10.78,553.88,20.94,CIENEGA,MTR,Viernes,
26861,2020-08-14,6,563.11,-10.76,552.64,21.22,CIENEGA,MTR,Viernes,
26862,2020-08-14,7,563.81,-10.57,551.9,22.47,CIENEGA,MTR,Viernes,
26863,2020-08-14,8,575.23,0,553.12,22.11,CIENEGA,MTR,Viernes,
26864,2020-08-14,9,569.7,0,551.07,18.63,CIENEGA,MTR,Viernes,
26865,2020-08-14,10,570.14,0,549.93,20.21,CIENEGA,MTR,Viernes,
26866,2020-08-14,11,577.25,0,558.87,18.38,CIENEGA,MTR,Viernes,
26867,2020-08-14,12,574.34,0,554.87,19.47,CIENEGA,MTR,Viernes,
26868,2020-08-14,13,568.06,0,551.15,16.91,CIENEGA,MTR,Viernes,
26869,2020-08-14,14,590.56,5.3,569.55,15.71,CIENEGA,MTR,Viernes,
26870,2020-08-14,15,582.7,1.44,567.82,13.44,CIENEGA,MTR,Viernes,
26871,2020-08-14,16,594.34,0,579.03,15.31,CIENEGA,MTR,Viernes,
26872,2020-08-14,17,577.93,0,566.06,11.87,CIENEGA,MTR,Viernes,
26873,2020-08-14,18,570.45,-7.65,566.23,11.87,CIENEGA,MTR,Viernes,
26874,2020-08-14,19,571.22,-12.78,571.1,12.89,CIENEGA,MTR,Viernes,
26875,2020-08-14,20,591.16,0,575.88,15.28,CIENEGA,MTR,Viernes,
26876,2020-08-14,21,596.26,0,585.64,10.61,CIENEGA,MTR,Viernes,
26877,2020-08-14,22,607.51,-16.55,611.48,12.58,CIENEGA,MTR,Viernes,
26878,2020-08-14,23,684.25,-24.61,694.29,14.57,CIENEGA,MTR,Viernes,
26879,2020-08-14,24,609.93,-16.26,609.69,16.5,CIENEGA,MTR,Viernes,
26880,2020-08-08,1,581.04,0,570.54,10.5,COLIMA,MTR,Sabado,
26881,2020-08-08,2,568.61,0,557.73,10.88,COLIMA,MTR,Sabado,
26882,2020-08-08,3,575.26,0,560.1,15.15,COLIMA,MTR,Sabado,
26883,2020-08-08,4,573.62,1.11,550.83,21.68,COLIMA,MTR,Sabado,
26884,2020-08-08,5,565.58,0,546.79,18.79,COLIMA,MTR,Sabado,
26885,2020-08-08,6,600.58,0,584.77,15.81,COLIMA,MTR,Sabado,
26886,2020-08-08,7,597.25,0,582.38,14.87,COLIMA,MTR,Sabado,
26887,2020-08-08,8,582.57,0,577.16,5.41,COLIMA,MTR,Sabado,
26888,2020-08-08,9,649.32,53.41,587.21,8.7,COLIMA,MTR,Sabado,
26889,2020-08-08,10,656.92,39.75,618.38,-1.21,COLIMA,MTR,Sabado,
26890,2020-08-08,11,655.53,49.39,607.68,-1.55,COLIMA,MTR,Sabado,
26891,2020-08-08,12,672.29,58.3,610.28,3.71,COLIMA,MTR,Sabado,
26892,2020-08-08,13,682.41,57.61,619.82,4.98,COLIMA,MTR,Sabado,
26893,2020-08-08,14,727.14,82.74,633.91,10.49,COLIMA,MTR,Sabado,
26894,2020-08-08,15,717.7,87.31,622.43,7.96,COLIMA,MTR,Sabado,
26895,2020-08-08,16,646.74,58.34,582.23,6.17,COLIMA,MTR,Sabado,
26896,2020-08-08,17,659.86,61.53,589.85,8.47,COLIMA,MTR,Sabado,
26897,2020-08-08,18,647.92,59.07,587.61,1.24,COLIMA,MTR,Sabado,
